"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","listing-card--owner-info__firm-name","he-lazy-image src 2","he-lazy-image src 3"
"https://www.hepsiemlak.com/manisa-salihli-saglik-kiralik/daire/113729-619","16","14.000","06-03-2025","Kiralık Daire","2 +
                          1","120 m²","111
                        Yaşında","Yüksek Giriş","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/5/7/8/2/4/4/57df6e8d-806a-4056-8065-7838473b464a.jpg","","Manisa Salihli Sağlık Mah Kiralık 2+1 Doğalgaz Isıtmalı Daire","Manisa / Salihli / Sağlık Mah.","","","",""
"https://www.hepsiemlak.com/manisa-alasehir-sakarya-kiralik/daire/155862-4","25","10.000","28-03-2025","Kiralık Daire","3 +
                          1","100 m²","30
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/4/9/9/3/4/4/8b43310c-7236-41b7-9c67-a6f2c253fbea.jpg","EİDS onaylı","Alaşehir Soğuksu Mahallesinde Kiralık 2+1","Manisa / Alaşehir / Sakarya Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/0-44334279","15","16.000","01-04-2025","Kiralık Daire","3 +
                          1","130 m²","25
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/2/4/3/3/4/4/1741981135013-44334279.jpg","EİDS onaylı","Vanilya Pastanesi Yanında Sahibinden Kiralık Daire","Manisa / Akhisar / Hürriyet Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-salihli-zafer-kiralik/daire/0-44303048","18","12.000","12-03-2025","Kiralık Daire","2 +
                          1","94 m²","6
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/0/3/0/3/4/4/1741514002599-44303048.jpg","EİDS onaylı","Sahibinden Dubleks Daire 2+1 Geniş","Manisa / Salihli / Zafer Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/150932-24","27","20.000","22-02-2025","Kiralık Daire","3 +
                          1","129 m²","7
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/4/3/3/2/4/4/1740230088-5385451-44233429.jpeg","EİDS onaylı","Manisa Muradiye Mah 3+1 Açık Mutfak Dublex Kiralık Daire","Manisa / Yunusemre / Muradiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/ege-dogus-gayrimenkul-150932","Ege Doğuş Gayrimenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/3/9/0/5/1/3af6dab2-3190-4d0e-b0c8-9f5d23de1024.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/144722-166","15","14.000","17-03-2025","Kiralık Daire","1 +
                          1","60 m²","Sıfır Bina","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/4/2/6/1/4/4/be4a01bd-cb13-46ed-befd-85360d156bb4.jpg","EİDS onaylı","Turpadan Ergenekon Mah. Kiralık 1+1 Daireler","Manisa / Turgutlu / Ergenekon Mah.","https://www.hepsiemlak.com/emlak-ofisi/turpa-sari-anahtar-emlak-144722","Turpa Sarı Anahtar Emlak","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/2/7/4/4/1/9cfbdd43-00f3-4b6a-b3be-6b782cb25736.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/152409-42","15","17.000","08-02-2025","Kiralık Daire","3 +
                          1","125 m²","4
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/1/1/0/0/4/4/b31e6cbb-d1fc-48c6-9ef0-14fb4cd92bac.jpg","EİDS onaylı","Vargün'den Muradiye İstasyon Mevki Kiralık 3+1 Köşe Daire","Manisa / Yunusemre / Muradiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/vargun-gayrimenkul-152409","Vargün Gayrimenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://www.hepsiemlak.com/img/loadings/noImage55-55.png"
"https://www.hepsiemlak.com/manisa-yunusemre-mesir-kiralik/daire/133144-163","15","18.000","26-03-2025","Kiralık Daire","2 +
                          1","90 m²","20
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/7/3/1/6/3/4/1730634252408-43613796.jpg","EİDS onaylı","Güleryüz Gayrimenkul Den Eşyalı Doğalgazlı Kiralık","Manisa / Yunusemre / Mesir Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/137954-190","18","15.000","10-03-2025","Kiralık Daire","3 +
                          1","125 m²","20
                        Yaşında","Kot 1","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/4/8/7/4/2/3/4/1724663017857-43247848.jpg","EİDS onaylı","Müstakil Girişli Doğalgazlı 3+1 İçi Yapılı Atatürk Mah 167 Sokak Üzeri Kiralık Daire","Manisa / Akhisar / Atatürk Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/156185-19","21","16.000","19-03-2025","Kiralık Daire","2 +
                          1","95 m²","4
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/0/4/5/3/4/4/f3e89daf-b08d-43a6-8b13-5f27aac0f098.jpg","EİDS onaylı","Manisa Muradiye'de Kiralık 2+1 Kapalı Mutfak Daire","Manisa / Yunusemre / Muradiye Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/70124-3999","13","21.000","20-02-2025","Kiralık Daire","1 +
                          1","55 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/5/7/1/2/4/4/1739970356-612678-44217572.jpeg","EİDS onaylı","Muradiye Villalar Bölgesi Havuzlu Site İçinde Eşyalı 1+1 Arakat","Manisa / Yunusemre / Muradiye Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/72050-831","27","25.000","26-03-2025","Kiralık Daire","3 +
                          1","156 m²","4
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Atatürk Mah.Gölet Mevki 504 Yaşam Sitesi Kiralık Daire","Manisa / Akhisar / Atatürk Mah.","","","",""
"https://www.hepsiemlak.com/manisa-turgutlu-acarlar-kiralik/daire/77770-769","10","13.000","02-04-2025","Kiralık Daire","1 +
                          1","65 m²","15
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/7/7/7/0/50b4eb33-15e7-4bc3-b706-59f1cf0b875f.jpg","EİDS onaylı","Turgutlu Eşyalı Kiralık Yılmazlar Mah 1+1 Oda 60m2 Klimalı Balkonlu Bahçeli Zemin Kat Daire","Manisa / Turgutlu / Acarlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/serhat-emlak-gayrimenkul-77770","Serhat Emlak Gayrımenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-sehzadeler-dilsikar-kiralik/daire/49173-174","30","18.000","14-03-2025","Kiralık Daire","1 +
                          1","75 m²","3
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","","EİDS onaylı","Manisa Dilsikar Mah 2+1 Kombili Full Kiralık Daire.","Manisa / Şehzadeler / Dilşikar Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-salihli-kurtulus-kiralik/daire/68229-81","22","22.000","20-03-2025","Kiralık Daire","3 +
                          1","220 m²","25
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/7/9/5/3/4/4/1742466505194-44359716.jpg","EİDS onaylı","Milli Egemenlik-Kudret Demir Okulları Yakını 2.Kat 3+1 200 M2.+ Jeotermalli Kiralık Daire","Manisa / Salihli / Kurtuluş Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-akhisar-efendi-kiralik/daire/143995-100","17","16.500","17-03-2025","Kiralık Daire","3 +
                          1","138 m²","Sıfır Bina","1. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/8/7/2/7/3/4/1732008958264-43727853.jpg","","Utku Gayrimenkulden Efendi Mah Kiralık 3?1 Daire","Manisa / Akhisar / Efendi Mah.","","","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/156185-8","25","13.000","18-03-2025","Kiralık Daire","2 +
                          1","70 m²","6
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/9/9/4/3/4/4/3dcd7fde-abb4-472e-899a-18c7c6785b02.jpg","EİDS onaylı","Manisa  Muradiye Mahallesi Kiralık 2+1 Açık Mutfak Daire","Manisa / Yunusemre / Muradiye Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-turgutlu-subasi-kiralik/daire/77770-580","10","14.000","02-04-2025","Kiralık Daire","3 +
                          1","140 m²","25
                        Yaşında","4. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/1/9/2/8/3/4/da4a3150-f0c2-46a9-ba51-3daff6af8276.jpg","","Turgutlu Kiralık Subaşı Mah 4. Kat 140m2 3+1 Oda Doğalgazlı Balkonlu Klasik Daire","Manisa / Turgutlu / Subaşı Mah.","https://www.hepsiemlak.com/emlak-ofisi/serhat-emlak-gayrimenkul-77770","Serhat Emlak Gayrımenkul","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/7/7/7/0/50b4eb33-15e7-4bc3-b706-59f1cf0b875f.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-resat-bey-kiralik/daire/128345-192","30","15.000","14-03-2025","Kiralık Daire","4 +
                          1","160 m²","20
                        Yaşında","Ara Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/6/8/9/8/3/4/5aaed779-f6cb-4133-be2b-d25c5732db1e.jpg","","Manisa Akhisar Reşatbey Mahallesi Pazar Pazarı Bim Üstü Kiralık Daire","Manisa / Akhisar / Reşat Bey Mah.","","","",""
"https://www.hepsiemlak.com/manisa-salihli-yoruk-kiralik/daire/68229-78","16","16.000","20-03-2025","Kiralık Daire","3 +
                          1","140 m²","30
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/9/7/4/3/4/4/1742458735176-44347908.jpg","EİDS onaylı","Yörük Mah.-Gençlik Halı Saha Karşısında Kiralık Jeotermalli Veya Doğalgazlı Daire","Manisa / Salihli / Yörük Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/144740-152","31","19.500","18-03-2025","Kiralık Daire","3 +
                          1","145 m²","21
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/9/2/2/3/4/4/628370ab-0bed-4bd7-bf18-58ffd1d79944.jpg","EİDS onaylı","Akhisar Hürriyet Hilaliyefahri Sertel Emlaktan Kiralık 3+1 Daire","Manisa / Akhisar / Hürriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/fahri-sertel-emlak-144740","Fahri Sertel Emlak","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/4/7/4/4/1/fe55adb6-335c-4f96-b000-aee02538db59.jpg"
"https://www.hepsiemlak.com/manisa-turgutlu-yilmazlar-kiralik/daire/154320-98","25","17.500","07-03-2025","Kiralık Daire","3 +
                          1","120 m²","25
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/8/3/9/2/4/4/10339ca6-eb1e-483d-b075-1b7290b418cb.jpg","EİDS onaylı","Manisa Turgutlu Acarlar Mahallesinde Kiralık Daire","Manisa / Turgutlu / Yılmazlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/plus-gayrimenkul-154320","Plus+ Gayrimenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/2/3/4/5/1/7d999e5a-cee1-42b5-9388-6df555fb1af7.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-dazyurt-kiralik/ciftlik-evi/154167-78","33","17.500","01-03-2025","Kiralık Çiftlik Evi","1 +
                          1","60 m²","3
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/3/1/5/2/4/4/dcf07eb0-238a-47ea-80e6-55fc79aef662.jpg","EİDS onaylı","İzmire 50 Manisaya 30 Km Mesafe Kiralık Çiftlik, Müstakil Yaşam","Manisa / Yunusemre / Dazyurt Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-ilyada-3-154167","Remax İlyada 3","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/6/1/4/5/1/d0e406aa-6799-4fd1-be5a-843336674d01.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/143983-70","32","15.000","24-03-2025","Kiralık Daire","3 +
                          1","145 m²","25
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/2/8/2/6/3/4/1730352694411-43628214.jpg","EİDS onaylı","Atatürk Mahallesi'nde Kiralık Daire 3+1 Doğalgazli Kombili","Manisa / Akhisar / Atatürk Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/46068-7210","21","14.000","29-03-2025","Kiralık Daire","1 +
                          1","60 m²","3
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/0/9/1/3/4/4/1741780881-583966-44319056.jpeg","EİDS onaylı","Muradiye Mahallesinde 1+1 Kiralık Eşyalı Daire","Manisa / Yunusemre / Muradiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/asil-emlak-46068","Asil Emlak","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/6/0/6/4/0/e986d2bf-89fa-486b-8c28-7de164b90bba.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-hafsa-sultan-kiralik/daire/74020-922","18","22.000","13-03-2025","Kiralık Daire","3 +
                          1","125 m²","23
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/2/3/8/2/4/4/c152b6c2-49d7-4f72-9f9c-ca6abdffea22.jpg","EİDS onaylı","Baraka Gayrimenkul'den Merkezefendi Hast. Karşısı Kiralık Daire","Manisa / Yunusemre / Hafsa Sultan Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-salihli-kocacesme-kiralik/daire/155227-4","9","12.000","21-03-2025","Kiralık Daire","1 +
                          1","55 m²","7
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/9/4/7/2/4/4/2578db96-f4bb-4aff-a676-5c05ed965141.jpg","EİDS onaylı","Çınarlı Caddesi Yakını 1+1 Kiralık Daire","Manisa / Salihli / Kocaçeşme Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/123058-1527","1","17.500","06-03-2025","Kiralık Daire","1 +
                          1","62 m²","3
                        Yaşında","2. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/0/7/4/9/3/4/ba532aee-671b-4fa4-8d04-84c8c4f57d51.jpeg","","Turgutlu Life City De Kiralık Eşyalı 1+1 Daire","Manisa / Turgutlu / Selvilitepe Mah.","","","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/154167-71","21","20.000","12-03-2025","Kiralık Daire","2 +
                          1","95 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/9/2/2/2/4/4/451a8a21-9a44-46ee-94d7-f908f9a88eae.jpg","EİDS onaylı","Cbü Toki Konutlarında Kiralık Daire","Manisa / Yunusemre / Muradiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-ilyada-3-154167","Remax İlyada 3","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/6/1/4/5/1/d0e406aa-6799-4fd1-be5a-843336674d01.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/144740-111","38","22.000","28-03-2025","Kiralık Daire","3 +
                          1","180 m²","20
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/7/0/0/0/4/4/0e72f335-89d0-446a-88d3-2a5448aae943.jpg","EİDS onaylı","Atatürk Gölet Fahri Sertel Emlaktan Kiralık 180 M2 Daire","Manisa / Akhisar / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/fahri-sertel-emlak-144740","Fahri Sertel Emlak","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/4/7/4/4/1/fe55adb6-335c-4f96-b000-aee02538db59.jpg"
"https://www.hepsiemlak.com/manisa-saruhanli-cumhuriyet-kiralik/daire/90814-445","25","18.000","19-03-2025","Kiralık Daire","3 +
                          1","140 m²","13
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/9/4/9/2/4/4/1741349696-259633-44294945.jpeg","EİDS onaylı","Çarşı Merkezde Kiralık Arakat Daire Doğalgazlı 3+1","Manisa / Saruhanlı / Cumhuriyet Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/144740-110","40","22.000","28-03-2025","Kiralık Daire","3 +
                          1","165 m²","20
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/3/0/0/0/4/4/e4c56684-50f4-4929-a162-94716338cac7.jpg","EİDS onaylı","Atatürk Gölet Fahri Sertel Emlaktan Kiralık 165 M2 Ara Kat Daire","Manisa / Akhisar / Atatürk Mah.","https://www.hepsiemlak.com/emlak-ofisi/fahri-sertel-emlak-144740","Fahri Sertel Emlak","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/4/7/4/4/1/fe55adb6-335c-4f96-b000-aee02538db59.jpg"
"https://www.hepsiemlak.com/manisa-salihli-kurtulus-kiralik/daire/37897-2414","26","11.000","25-03-2025","Kiralık Daire","3 +
                          1","125 m²","25
                        Yaşında","3. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/5/9/2/4/3/4/5c2974cf-4ed7-4b1a-89bb-3913f3cd5061.jpg","","Salihli Cin Emlak'tan Kurtuluş Mah Kiralık 3+1 Sobalı 3 Kat Daire","Manisa / Salihli / Kurtuluş Mah.","https://www.hepsiemlak.com/emlak-ofisi/cin-emlak-37897","Cin Emlak","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/9/8/7/3/0/da26f8bb-6d9b-4f19-b382-ace01755d7c4.jpg"
"https://www.hepsiemlak.com/manisa-yunusemre-hafsa-sultan-kiralik/daire/124110-526","35","22.000","12-02-2025","Kiralık Daire","2 +
                          1","90 m²","15
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/8/0/0/1/4/4/4ec81224-cfc0-427d-8472-94cf146aa573.jpg","EİDS onaylı","Manisa Yunusemre Hafsa Sultan Mahallesinde 2+1 Kiralık Daire","Manisa / Yunusemre / Hafsa Sultan Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozbek-gayrimenkul-124110","Özbek Gayrimenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/1/1/4/2/1/d7ec3d0e-675b-48d3-a7d9-cc7fe9ce76b5.jpg"
"https://www.hepsiemlak.com/manisa-salihli-kurtulus-kiralik/daire/150141-11","20","18.000","11-03-2025","Kiralık Daire","3 +
                          1","160 m²","15
                        Yaşında","1. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/9/4/9/5/3/4/1729772163-011344-43594955.jpeg","","Kurtuluş Kiralık 3+1 Daire","Manisa / Salihli / Kurtuluş Mah.","","","",""
"https://www.hepsiemlak.com/manisa-akhisar-cumhuriyet-kiralik/daire/0-43383775","31","16.000","19-02-2025","Kiralık Daire","3 +
                          1","138 m²","4
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık 3+1 Daire","Manisa / Akhisar / Cumhuriyet Mah.","","","",""
"https://www.hepsiemlak.com/manisa-turgutlu-ergenekon-kiralik/daire/0-39151542","16","17.500","26-03-2025","Kiralık Daire","2 +
                          1","100 m²","10
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","","EİDS onaylı","Konutlarda Merkezi Konumda 2+1 Kiralık Daire","Manisa / Turgutlu / Ergenekon Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/154320-50","8","18.500","07-02-2025","Kiralık Daire","1 +
                          1","65 m²","10
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/2/3/4/5/1/7d999e5a-cee1-42b5-9388-6df555fb1af7.jpg","EİDS onaylı","Rent A Plus+ Farkıyla - Musal'da Full Eşyalı 1+1","Manisa / Turgutlu / Selvilitepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/plus-gayrimenkul-154320","Plus+ Gayrimenkul","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-salihli-kurtulus-kiralik/daire/37897-2468","23","7.000","25-03-2025","Kiralık Daire","2 +
                          1","90 m²","30
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/7/8/7/2/4/4/cbb3173e-a0a2-47ee-88a5-3cf53fa6ee2a.jpg","EİDS onaylı","Salihli Cin Emlak'tan Kurtuluş Mah Kiralık 2+1 Sobalı Daire","Manisa / Salihli / Kurtuluş Mah.","https://www.hepsiemlak.com/emlak-ofisi/cin-emlak-37897","Cin Emlak","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/9/8/7/3/0/da26f8bb-6d9b-4f19-b382-ace01755d7c4.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-kethuda-kiralik/mustakil-ev/143974-333","7","8.000","04-04-2025","Kiralık Müstakil Ev","3 +
                          1","100 m²","20
                        Yaşında","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/4/3/3/3/4/4/1741962952094-44333491.jpg","","Manisa Akhisar Ulucami Mah. Kiralık 3+1 8.000tl","Manisa / Akhisar / Kethüda Mah.","","","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/156185-18","25","15.000","19-03-2025","Kiralık Daire","2 +
                          1","83 m²","6
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/8/3/5/3/4/4/868cd9c6-7807-4615-8a00-ac24e6dfe0f2.jpg","EİDS onaylı","Manisa Muradiye'de Caddeye Yakın Kiralık 2+1 Daire","Manisa / Yunusemre / Muradiye Mah.","","","https://hecdn01.hemlak.com/img/eids-logo-mini.png",""
"https://www.hepsiemlak.com/manisa-turgutlu-istiklal-kiralik/daire/123058-1693","9","18.000","10-02-2025","Kiralık Daire","2 +
                          1","124 m²","3
                        Yaşında","8. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/5/1/6/1/4/4/5cb89248-adba-468a-b59e-fc3d0ee2016d.jpg","","Nova'dan Turgutlu Lıfe Cıty'de Kiralık 2+1 Peyzaj Cepheli Daire","Manisa / Turgutlu / İstiklal Mah.","","","",""
