"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-location","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name","list-view-header"
"https://www.hepsiemlak.com/mugla-bodrum-umurca-kiralik/daire/26207-3200","16","36.000","24-03-2025","Kiralık Daire","2 +
                          1","72 m²","Sıfır Bina","1. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/2/5/7/1/8/3/4/1733494671-569333-43817528.jpeg","","Muğla / Bodrum / Umurca Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozgul-emlak-26207","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/2/6/2/0/f9373ffa-404b-4f86-9634-ead743b3de0f.jpg","Özgül Emlak","Bodrum Umurca’da 2+1 Sıfır Daireler"
"https://www.hepsiemlak.com/mugla-bodrum-yahsi-kiralik/daire/128053-1074","10","60.000","22-03-2025","Kiralık Daire","2 +
                          1","75 m²","4
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/6/3/7/3/4/4/ced4cbd4-699e-4655-b945-2c0c540ade6f.jpg","EİDS onaylı","Muğla / Bodrum / Yahşi Mah.","https://www.hepsiemlak.com/emlak-ofisi/global-ipek-yapi-as-128053","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/5/0/8/2/1/b0ee6a50-310c-40d8-9e0f-4b6d2668d839.jpg","Global İpek Yapı A.Ş","Ortakent Yahşi'de Kiralık Denize 50 Metre Mesafede 2+1 Daire"
"https://www.hepsiemlak.com/mugla-bodrum-cevat-sakir-kiralik/daire/65421-1346","15","25.000","28-03-2025","Kiralık Daire","1 +
                          1","50 m²","20
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/1/4/5/3/4/4/1742376537-6638951-44354115.jpeg","EİDS onaylı","Muğla / Bodrum / Cevat Şakir Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrum-kule-emlak-65421","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/2/4/5/6/0/3f934c6d-ed05-4828-92d4-6515f1a8c557.jpg","Bodrum Kule Emlak","Gümbet Pazar Yeri Yalnız Memur Tercih Edilen 1 + 1"
"https://www.hepsiemlak.com/mugla-kavaklidere-cayboyu-kiralik/daire/94718-2734","19","15.500","17-02-2025","Kiralık Daire","3 +
                          1","130 m²","10
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/5/9/7/1/4/4/9ad95526-9ea1-4b4d-88b2-fb612ff763be.jpg","EİDS onaylı","Muğla / Kavaklıdere / Çayboyu Mah.","https://www.hepsiemlak.com/emlak-ofisi/kdm-gayrimenkul-mugla-94718","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/7/4/9/0/3ce98b38-235d-40c2-9268-4a6731df2f0c.jpg","Kdm Gayrimenkul Muğla","Kavaklıdere Çayboyu Mahallesinde Kiralık 3+1 Daire"
"https://www.hepsiemlak.com/mugla-mentese-kotekli-kiralik/daire/0-44277450","20","23.000","04-03-2025","Kiralık Daire","2 +
                          1","70 m²","15
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/4/7/7/2/4/4/1741082962568-44277450.jpg","EİDS onaylı","Muğla / Menteşe / Kötekli Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Üniversite D Kapı Yakını Yeni Full Eşyalı Geniş İki Balkonlu"
"https://www.hepsiemlak.com/mugla-bodrum-geris-kiralik/villa/138493-54","46","115.000","23-02-2025","Kiralık Villa","2 +
                          1","150 m²","12
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/8/6/3/2/4/4/1740320574-631297-44236879.jpeg","EİDS onaylı","Muğla / Bodrum / Geriş Mah.","https://www.hepsiemlak.com/emlak-ofisi/nino-by-bodrum-138493/nino-tsivadze-3823806","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/0/8/3/2/8/3/e705e342-67bd-4342-956a-6f21c30613c9.jpg","Nino By Bodrum","Yalikavak Gerişte Kiralık Müstakil Full Manzaralı Villa"
"https://www.hepsiemlak.com/mugla-milas-cumhuriyet-kiralik/daire/86529-269","36","25.000","27-02-2025","Kiralık Daire","2 +
                          1","111 m²","4
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/7/7/1/2/4/4/2f0a6aeb-85a5-4361-a23c-7e2156354d4e.jpg","EİDS onaylı","Muğla / Milas / Cumhuriyet Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Milas Hayıtlı Mah.(cumhuriyet)  Kiralık Daire"
"https://www.hepsiemlak.com/mugla-bodrum-dirmil-kiralik/yazlik/0-44136953","60","150.000","10-03-2025","Kiralık Yazlık","4 +
                          1","195 m²","4
                        Yaşında","Villa Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/9/6/3/1/4/4/1738604788-386666-44136953.jpeg","EİDS onaylı","Muğla / Bodrum / Dirmil Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Sahibinden,4+1,Ful Sıfır Eşyalı,Yeni,Özel Koy Plajlı,Villa"
"https://www.hepsiemlak.com/mugla-mentese-muslihittin-kiralik/daire/0-44129876","18","25.000","02-02-2025","Kiralık Daire","3 +
                          1","120 m²","10
                        Yaşında","Giriş Katı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/8/9/2/1/4/4/3sbHJSqnk1mnsuQQhn3Xi.jpg","","Muğla / Menteşe / Muslihittin Mah.","","","","","Sahibinden Kiralık Ev"
"https://www.hepsiemlak.com/mugla-bodrum-gumusluk-kiralik/daire/110920-2649","35","52.000","30-01-2025","Kiralık Daire","3 +
                          1","100 m²","Sıfır Bina","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/3/7/1/1/4/4/b4d12726-f876-4691-bf0c-5a2fde08d3ce.jpg","EİDS onaylı","Muğla / Bodrum / Gümüşlük Mah.","https://www.hepsiemlak.com/emlak-ofisi/bodrum-saygin-emlak-110920/nurcan-saygin-2312253","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/5/2/2/1/3/2/9a37d9fd-caaf-48b4-b5bb-855ec086705e.jpg","Bodrum Saygın Emlak","Gümüşlük Merkezde Sıfır Eşyalı Bahçeli Yıllık Kiralık 3+1 Daire"
"https://www.hepsiemlak.com/mugla-ortaca-cayli-kiralik/daire/0-44096107","20","18.000","02-04-2025","Kiralık Daire","2 +
                          1","110 m²","Sıfır Bina","Yüksek Giriş","","","","Muğla / Ortaca / Çaylı Mah.","","","","","Sahibinden Müstakil Kiralık Daire Emlakçı Komisyonu Yok.(yeni Fotoğraflar)"
"https://www.hepsiemlak.com/mugla-fethiye-oludeniz-kiralik/daire/0-44061794","25","28.000","19-01-2025","Kiralık Daire","2 +
                          1","110 m²","10
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","","EİDS onaylı","Muğla / Fethiye / Ölüdeniz Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Fethiye Ölüdeniz Kiralık Daire"
"https://www.hepsiemlak.com/mugla-bodrum-akyarlar-kiralik/yazlik/0-43946654","32","290.000","24-03-2025","Kiralık Yazlık","3 +
                          1","165 m²","6
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","","EİDS onaylı","Muğla / Bodrum / Akyarlar Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Bodrum Akyarlar 3+1 Denize Sıfır, Özel Plajlı+havuzlu Tek Sitesi Yanı"
"https://www.hepsiemlak.com/mugla-fethiye-foca-kiralik/daire/150637-81","30","45.000","27-01-2025","Kiralık Daire","2 +
                          1","80 m²","4
                        Yaşında","Giriş Katı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/5/3/7/8/3/4/1659cc73-eb8d-4636-88b6-7cf62dc728ee.jpg","","Muğla / Fethiye / Foça Mah.","https://www.hepsiemlak.com/emlak-ofisi/turkish-coast-homes-150637","","https://www.hepsiemlak.com/img/loadings/noImage55-55.png","Turkish Coast Homes","Fethiye Çalışta Kiralık Havuzlu Lüks Daire"
"https://www.hepsiemlak.com/mugla-marmaris-icmeler-kiralik/daire/152116-19","33","37.000","23-01-2025","Kiralık Daire","3 +
                          1","140 m²","8
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/2/1/8/3/8/3/4/3da7d63a-b196-4119-aa76-3b98038dcc52.jpeg","EİDS onaylı","Muğla / Marmaris / İçmeler Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Marmaris İçmeler'de 3+1 Kiralık Dubleks Daire"
"https://www.hepsiemlak.com/mugla-fethiye-karaculha-kiralik/daire/152855-14","17","20.000","27-02-2025","Kiralık Daire","2 +
                          1","100 m²","4
                        Yaşında","Bahçe Katı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/5/1/0/8/3/4/d4c14cbb-ee3c-4900-8238-ec33360a653b.jpeg","","Muğla / Fethiye / Karaçulha Mah.","https://www.hepsiemlak.com/emlak-ofisi/life-real-estate-152855","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/8/2/5/1/67cba02c-194e-48b5-a926-8d2fa9b0a376.jpg","Lıfe Real Estate","Life Real Estateden Kiralık Müstakil Ev"
"https://www.hepsiemlak.com/mugla-datca-iskele-kiralik/daire/114781-565","40","35.000","08-01-2025","Kiralık Daire","2 +
                          1","100 m²","34
                        Yaşında","Bahçe Katı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/2/9/7/7/3/4/fc23d2d1-266e-486b-bf0d-1f820226fcd7.jpg","","Muğla / Datça / İskele Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-badem-114781","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/8/7/4/1/1/d5dba661-28c6-42fd-b50f-054d9e9cc58e.jpg","Remax Badem","Datça'da Kiralık Deniz Manzaralı Müstakil Bahçeli Eşyalı Villa"
"https://www.hepsiemlak.com/mugla-milas-kiyikislacik-kiralik/yazlik/41169-922","35","25.000","29-03-2025","Kiralık Yazlık","3 +
                          1","90 m²","25
                        Yaşında","Villa Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/0/9/2/5/3/4/8f31d27f-0a9f-4930-9960-67b8dc16dea0.jpg","EİDS onaylı","Muğla / Milas / Kıyıkışlacık Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Yıldız Emlaktan Kiralık Yazlık"
"https://www.hepsiemlak.com/mugla-fethiye-oludeniz-kiralik/daire/121763-66","37","31.666","22-01-2025","Kiralık Daire","3 +
                          1","130 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/3/5/6/4/3/4/29d66860-78a9-4c24-adf4-38e9e1d258f7.jpeg","EİDS onaylı","Muğla / Fethiye / Ölüdeniz Mah.","https://www.hepsiemlak.com/emlak-ofisi/acar-homes-fethiye-121763","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/6/7/1/2/1/04285517-ffc3-4d50-9a0e-b69e8728102a.jpg","Acar Homes Fethiye","Fethiye Ovacık Hisarönü Yakın 3+1 Ful Eşyalı Uzun Dönem Kiralık"
"https://www.hepsiemlak.com/mugla-milas-gulluk-kiralik/daire/129276-558","18","30.000","04-04-2025","Kiralık Daire","3 +
                          1","75 m²","10
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/5/6/3/4/3/4/90721fa1-4304-4cb4-b05a-56b6778c0d9b.jpg","EİDS onaylı","Muğla / Milas / Güllük Mah.","https://www.hepsiemlak.com/emlak-ofisi/olea-emlak-danismanlik-129276/durmus-kavcar-3258206","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/0/2/8/5/2/3/f97ab75d-5cbc-419c-b16c-4ad17da82d25.jpg","Olea Emlak Danışmanlık","Milas Güllük Mah Denize Yakın Mesafede Eşyalı Kiralık 2+1 Daire"
"https://www.hepsiemlak.com/mugla-milas-gurcamlar-kiralik/villa/5632-8891","43","20.000","28-01-2025","Kiralık Villa","4 +
                          1","250 m²","26
                        Yaşında","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/5/3/1/4/3/4/df96c0cf-9af3-4d67-8e0d-6e3432856181.jpg","","Muğla / Milas / Gürçamlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-trio-5632","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/3/6/5/0/0/3bbd0fdb-abd4-434a-b79f-883cf144aebd.jpg","Coldwell Banker Trio","Milas Kazıklı'da Zeytindalı Sitesi'nde 3+1 Triplex İkiz Villa"
"https://www.hepsiemlak.com/mugla-ula-gokova-kiralik/daire/144887-37","18","20.000","03-04-2025","Kiralık Daire","1 +
                          1","47 m²","Sıfır Bina","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/1/5/3/3/3/4/565b9b8a-b195-4887-aa78-a9d41f1d9fdb.jpg","EİDS onaylı","Muğla / Ula / Gökova Mah.","https://www.hepsiemlak.com/emlak-ofisi/ata-gayrimenkul-yatirim-ofisi-144887","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/8/4/4/1/fc248283-d60a-46bf-83b2-00307597a5a9.jpg","Ata Gayrimenkul Yatırım Ofisi","Ata'dan Gökova Merkezde Havuzlu Ve Köşe Konum 1+1 Sıfır Daire"
"https://www.hepsiemlak.com/mugla-marmaris-bozburun-kiralik/mustakil-ev/0-42999700","34","30.000","07-01-2025","Kiralık Müstakil Ev","2 +
                          1","70 m²","Sıfır Bina","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/7/9/9/9/2/4/4i5I2ldnocVMBIazNR7Xa.jpeg","EİDS onaylı","Muğla / Marmaris / Bozburun Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Selimiye’ De Kiralık Müstakil Ev"
"https://www.hepsiemlak.com/mugla-bodrum-golkoy-kiralik/daire/0-42834134","30","50.000","04-02-2025","Kiralık Daire","2 +
                          1","95 m²","Sıfır Bina","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/3/1/4/3/8/2/4/QobqZ4eEdUPmbN1fJJQvx.jpeg","EİDS onaylı","Muğla / Bodrum / Gölköy Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","2+1 Havuzlu Lüks Bahçe Katı Daire Denize 5 Dakika Uzaklıkta"
"https://www.hepsiemlak.com/mugla-ula-gokova-kiralik/mustakil-ev/121672-164","60","15.000","24-01-2025","Kiralık Müstakil Ev","5 +
                          1","230 m²","5
                        Yaşında","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/8/5/5/5/2/4/1714291022353-42555894.jpg","","Muğla / Ula / Gökova Mah.","https://www.hepsiemlak.com/emlak-ofisi/nese-emlak-121672","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/7/6/1/2/1/9c302770-f564-496d-a834-73b49064a658.jpg","Neşe Emlak","Neşeden Akyakada Kiralık 5 Oda, Havuz, Doğa İçinde Yazlık Günlük Kiralık"
"https://www.hepsiemlak.com/mugla-bodrum-geris-kiralik/daire/0-41824793","18","40.000","28-03-2025","Kiralık Daire","2 +
                          1","85 m²","14
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/7/4/2/8/1/4/1700913538-144967-41824793.jpeg","EİDS onaylı","Muğla / Bodrum / Geriş Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Yalıkavak Marina Yakını Site İçinde Manzaralı 2+1 Daire"
"https://www.hepsiemlak.com/mugla-bodrum-torba-kiralik/yazlik/0-41519711","28","75.000","05-04-2025","Kiralık Yazlık","3 +
                          1","150 m²","30
                        Yaşında","Villa Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/7/9/1/5/1/4/1712914969-728709-41519711.jpeg","EİDS onaylı","Muğla / Bodrum / Torba Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Deniz Ve Doğa Manzaralı"
"https://www.hepsiemlak.com/mugla-dalaman-hurriyet-kiralik/daire/0-41452824","19","16.000","07-01-2025","Kiralık Daire","1 +
                          1","57 m²","3
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/8/2/5/4/1/4/1694553420698-41452824.jpg","EİDS onaylı","Muğla / Dalaman / Hürriyet Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Piramit Papatya Kiralık 1+1 Havuzlu Sitede Eşyalı"
"https://www.hepsiemlak.com/mugla-bodrum-yalikavak-kiralik/yazlik/0-41433956","60","6.000","03-04-2025","Kiralık Yazlık","2 +
                          1","100 m²","15
                        Yaşında","Villa Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/9/3/3/4/1/4/1694258759389-41433956.jpg","EİDS onaylı","Muğla / Bodrum / Yalıkavak Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Panoromik Deniz Manzaralı Kiralık Dubleks Villa"
"https://www.hepsiemlak.com/mugla-milas-kiyikislacik-kiralik/mustakil-ev/0-41225585","19","90.000","12-02-2025","Kiralık Müstakil Ev","1 +
                          1","55 m²","25
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/5/5/2/2/1/4/RmUJtUViaVS4Rayuxd9Lz.jpg","EİDS onaylı","Muğla / Milas / Kıyıkışlacık Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Denize Sıfır, Özel Plajlı, Nezih Sitede  1+1 Yazlık"
"https://www.hepsiemlak.com/mugla-bodrum-kucukbuk-kiralik/villa/0-40668721","23","70.000","04-03-2025","Kiralık Villa","1 +
                          1","55 m²","4
                        Yaşında","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/7/8/6/6/0/4/1681967268-1084762-40668721.jpeg","","Muğla / Bodrum / Küçükbük Mah.","","","","","Denıze -Çok Yakın- 35 Metre"
"https://www.hepsiemlak.com/mugla-milas-bogazici-kiralik/villa/0-40539071","16","100.000","16-03-2025","Kiralık Villa","4 +
                          1","160 m²","2
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/0/9/3/5/0/4/1679997674613-40539071.jpg","EİDS onaylı","Muğla / Milas / Boğaziçi Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Bodrum Adabükü Doktorlar Sitesinde Eşyalı Kiralık Villa"
"https://www.hepsiemlak.com/mugla-bodrum-muskebi-kiralik/villa/0-40206540","32","150.000","25-03-2025","Kiralık Villa","3 +
                          1","170 m²","11
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/5/6/0/2/0/4/1674818748-505064-40206540.jpeg","EİDS onaylı","Muğla / Bodrum / Müskebi Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Kiralık 4 Odalı Vılla/bodrum/ortakent/yahşi"
"https://www.hepsiemlak.com/mugla-dalaman-ege-kiralik/villa/0-39682167","22","45.000","10-01-2025","Kiralık Villa","5 +
                          1","220 m²","1
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/1/2/8/6/9/3/ZYvjEXaDcSrLRCzrFFgSf.jpg","EİDS onaylı","Muğla / Dalaman / Ege Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Kiralık Villa Panoramik  Deniz Manzaralı"
"https://www.hepsiemlak.com/mugla-bodrum-turkbuku-kiralik/villa/0-38740816","30","55.000","11-03-2025","Kiralık Villa","3 +
                          1","250 m²","5
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Muğla / Bodrum / Türkbükü Mah.","","","","","Sahibinden Türkbükünde Havuz Ve Deniz Manzaralı 3+1 Kiralık Villa"
"https://www.hepsiemlak.com/mugla-fethiye-foca-kiralik/daire/135231-1804","25","35.000","25-03-2025","Kiralık Daire","2 +
                          1","90 m²","16
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/2/5/3/1/b5b55884-530a-41f0-b554-f54b8c608367.jpg","EİDS onaylı","Muğla / Fethiye / Foça Mah.","https://www.hepsiemlak.com/emlak-ofisi/stop-gayrimenkul-135231","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Stop Gayrimenkul","Stop’tan Foça Müstakil Girişli 2+1 Eşyalı Kiralık"
"https://www.hepsiemlak.com/mugla-bodrum-turkbuku-kiralik/yazlik/0-38588476","29","70.000","17-03-2025","Kiralık Yazlık","3 +
                          1","110 m²","15
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","","EİDS onaylı","Muğla / Bodrum / Türkbükü Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Sahibinden Bodrum/türkbükü İskele-Plajı Havuzlu Sitede 3+1  Kiralıktır"
"https://www.hepsiemlak.com/mugla-datca-iskele-kiralik/mustakil-ev/0-37618300","22","75.000","31-03-2025","Kiralık Müstakil Ev","2 +
                          2","150 m²","5
                        Yaşında","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/3/8/1/6/7/3/1630780154838-37618300.jpg","","Muğla / Datça / İskele Mah.","","","","","Datça'da  Merkeze Ve Denize Yakın, Geniş Bahçeli Müstakil Villa"
"https://www.hepsiemlak.com/mugla-koycegiz-gulpinar-kiralik/daire/0-35700184","25","13.900","04-04-2025","Kiralık Daire","2 +
                          1","75 m²","12
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/1/0/0/7/5/3/1742039635-580244-35700184.jpeg","EİDS onaylı","Muğla / Köyceğiz / Gülpınar Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","2+1 Bahçe Kat , 2 Daire 1 Daire Eşyalı"
"https://www.hepsiemlak.com/mugla-bodrum-islamhaneleri-kiralik/yazlik/0-33085317","33","550.000","21-02-2025","Kiralık Yazlık","3 +
                          1","170 m²","10
                        Yaşında","Villa Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/3/5/8/0/3/3/1666095452-0206718-33085317.jpeg","EİDS onaylı","Muğla / Bodrum / İslamhaneleri Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Sahibinden Bank-Ev Sitesinde Müstakil 3+1 Yazlık Villa"
"https://www.hepsiemlak.com/mugla-milas-meselik-kiralik/yazlik/0-30136577","26","250.000","02-04-2025","Kiralık Yazlık","2 +
                          1","110 m²","10
                        Yaşında","Villa Katı","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/5/6/3/1/0/3/4_mug4-xFDPjoG0lrdXQI.jpg","","Muğla / Milas / Meşelik Mah.","","","","","Bodrum Adabükü Doktorlar Sitesinde Kiralık Yazlık (son Fırsat, İlanın Son Haftası)"
"https://www.hepsiemlak.com/mugla-datca-emecik-kiralik/mustakil-ev/0-6352827","14","200.000","19-03-2025","Kiralık Müstakil Ev","3 +
                          1","120 m²","30
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/8/2/5/3/6/0/h5WD8Iyxyp4S7KkgEwd9P.jpeg","EİDS onaylı","Muğla / Datça / Emecik Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","Datça-Karaincir De Denize Sıfır Kiralık Yazlık Sahibinden"
"https://www.hepsiemlak.com/mugla-ortaca-cumhuriyet-kiralik/daire/138526-1715","26","15.000","13-03-2025","Kiralık Daire","1 +
                          1","60 m²","2
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/6/7/1/3/4/4/ddd01a26-3161-46a8-9ea1-c38a3cd32a0c.jpg","EİDS onaylı","Muğla / Ortaca / Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/adress-ailesi-138526","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/2/5/8/3/1/d6cf4f1e-4205-4df1-a525-787c6f7612a9.jpg","Adress Ailesi","Adress Emlaktan Ortacada 1+1 Full Eşyalı Kiralık Uzun Dönemli Ev"
